t_ms,angle_deg,v,I_mA,power_mW
244406.0,84.0,5.12,0.4,2.05
244456.0,84.0,5.11,0.4,2.04
244506.0,84.0,5.12,0.3,1.53
244556.0,84.0,5.11,0.4,2.04
244606.0,84.0,5.12,0.2,1.02
244656.0,84.0,5.12,0.4,2.05
244707.0,84.0,5.11,0.3,1.53
244757.0,84.0,5.11,0.2,1.02
244808.0,84.0,5.11,0.6,3.07
244859.0,84.0,5.12,0.3,1.53
244909.0,84.0,5.12,0.4,2.05
244960.0,84.0,5.11,0.5,2.56
245011.0,84.0,5.12,0.4,2.05
245061.0,84.0,5.12,0.2,1.02
245111.0,84.0,5.12,0.4,2.05
245162.0,84.0,5.11,0.1,0.51
245212.0,84.0,5.11,0.0,0.0
245262.0,84.0,5.11,0.7,3.58
245312.0,84.0,5.12,0.4,2.05
245362.0,84.0,5.12,0.4,2.05
245412.0,84.0,5.12,0.4,2.05
245462.0,84.0,5.12,0.2,1.02
245512.0,84.0,5.12,0.5,2.56
245563.0,84.0,5.12,0.6,3.07
245613.0,84.0,5.11,0.5,2.56
245663.0,84.0,5.12,0.1,0.51
245713.0,84.0,5.11,0.5,2.56
245763.0,84.0,5.12,0.4,2.05
245814.0,84.0,5.11,0.4,2.04
245864.0,84.0,5.12,0.4,2.05
245914.0,84.0,5.12,0.5,2.56
245965.0,84.0,5.12,0.9,4.6
246015.0,84.0,5.12,0.2,1.02
246065.0,84.0,5.11,0.6,3.07
246115.0,84.0,5.12,0.5,2.56
246165.0,84.0,5.12,0.6,3.07
246215.0,84.0,5.12,0.5,2.56
246265.0,84.0,5.12,0.4,2.05
246315.0,84.0,5.12,0.5,2.56
246365.0,84.0,5.12,0.4,2.05
246416.0,84.0,5.12,0.4,2.05
246466.0,84.0,5.12,0.1,0.51
246516.0,84.0,5.12,0.4,2.05
246567.0,84.0,5.11,0.8,4.09
246618.0,84.0,5.11,0.4,2.04
246669.0,84.0,5.11,0.4,2.04
246719.0,84.0,5.11,0.4,2.04
246770.0,84.0,5.12,0.2,1.02
246820.0,84.0,5.12,0.5,2.56
246870.0,84.0,5.12,0.4,2.05
246920.0,84.0,5.12,0.3,1.53
246970.0,84.0,5.12,0.3,1.53
247020.0,84.0,5.11,0.3,1.53
247070.0,84.0,5.12,0.4,2.05
247120.0,84.0,5.11,0.1,0.51
247170.0,84.0,5.12,0.5,2.56
247220.0,84.0,5.11,0.1,0.51
247271.0,84.0,5.12,0.6,3.07
247322.0,84.0,5.12,0.3,1.53
247373.0,84.0,5.11,0.6,3.07
247423.0,84.0,5.12,0.7,3.58
247473.0,84.0,5.12,0.4,2.05
247524.0,84.0,5.11,0.6,3.07
247575.0,84.0,5.11,0.2,1.02
247626.0,84.0,5.12,0.3,1.53
247676.0,84.0,5.11,0.5,2.56
247727.0,84.0,5.12,0.3,1.53
247778.0,84.0,5.12,0.3,1.53
247829.0,84.0,5.12,0.5,2.56
247879.0,84.0,5.12,0.2,1.02
247929.0,84.0,5.12,0.5,2.56
247980.0,84.0,5.12,0.1,0.51
248030.0,84.0,5.12,0.2,1.02
248081.0,84.0,5.11,0.6,3.07
248132.0,84.0,5.12,0.2,1.02
248182.0,84.0,5.12,0.6,3.07
248233.0,84.0,5.12,0.5,2.56
248283.0,84.0,5.12,0.3,1.53
248333.0,84.0,5.12,0.1,0.51
248383.0,84.0,5.12,0.6,3.07
248433.0,84.0,5.11,0.3,1.53
248483.0,84.0,5.12,0.3,1.53
248534.0,84.0,5.12,0.2,1.02
248585.0,84.0,5.12,0.6,3.07
248635.0,84.0,5.12,0.5,2.56
248686.0,84.0,5.12,0.1,0.51
248737.0,84.0,5.12,0.5,2.56
248788.0,84.0,5.12,0.4,2.05
248838.0,84.0,5.12,0.3,1.53
248889.0,84.0,5.12,0.4,2.05
248939.0,84.0,5.12,0.3,1.53
248990.0,84.0,5.11,0.5,2.56
249040.0,84.0,5.12,0.2,1.02
249091.0,84.0,5.11,0.1,0.51
249142.0,84.0,5.11,0.4,2.04
249192.0,84.0,5.11,0.7,3.58
249242.0,84.0,5.11,0.5,2.56
249293.0,84.0,5.12,0.6,3.07
249344.0,84.0,5.11,0.5,2.56
249395.0,84.0,5.12,0.5,2.56
249446.0,84.0,5.11,0.1,0.51
249496.0,84.0,5.12,0.3,1.53
249546.0,84.0,5.12,0.2,1.02
249596.0,84.0,5.12,0.7,3.58
249646.0,84.0,5.11,0.3,1.53
249696.0,84.0,5.12,0.6,3.07
249747.0,84.0,5.12,0.3,1.53
249797.0,84.0,5.11,0.2,1.02
249848.0,84.0,5.12,0.2,1.02
249899.0,84.0,5.12,0.4,2.05
249949.0,84.0,5.12,0.5,2.56
250000.0,84.0,5.11,0.5,2.56
250050.0,84.0,5.12,0.4,2.05
250100.0,84.0,5.11,0.4,2.04
250150.0,84.0,5.11,0.5,2.56
250200.0,84.0,5.11,0.2,1.02
250250.0,84.0,5.12,0.1,0.51
250301.0,84.0,5.12,0.3,1.53
250351.0,84.0,5.12,0.3,1.53
250401.0,84.0,5.11,0.4,2.04
250451.0,84.0,5.11,0.5,2.56
250501.0,84.0,5.11,0.0,0.0
250551.0,84.0,5.11,0.3,1.53
250602.0,84.0,5.11,0.4,2.04
250653.0,84.0,5.12,0.3,1.53
250703.0,84.0,5.12,0.5,2.56
250753.0,84.0,5.12,0.4,2.05
