t_ms,angle_deg,v,I_mA,power_mW
18039.0,14.0,5.1,0.3,1.53
18049.0,14.0,5.1,0.6,3.06
18059.0,14.0,5.1,0.4,2.04
18069.0,14.0,5.1,0.1,0.51
18079.0,14.0,5.1,0.6,3.06
18089.0,14.0,5.1,0.4,2.04
18099.0,14.0,5.1,0.5,2.55
18109.0,14.0,5.1,0.5,2.55
18119.0,14.0,5.11,0.4,2.04
18129.0,14.0,5.1,0.5,2.55
18139.0,14.0,5.1,0.4,2.04
18149.0,14.0,5.1,0.3,1.53
18159.0,14.0,5.11,0.3,1.53
18169.0,14.0,5.1,0.6,3.06
18179.0,14.0,5.1,0.5,2.55
18189.0,14.0,5.1,0.3,1.53
18199.0,14.0,5.1,0.6,3.06
18209.0,14.0,5.1,0.5,2.55
18219.0,14.0,5.1,0.6,3.06
18229.0,14.0,5.1,0.4,2.04
18239.0,14.0,5.1,0.4,2.04
18249.0,14.0,5.1,0.3,1.53
18259.0,14.0,5.1,0.3,1.53
18269.0,14.0,5.1,0.5,2.55
18279.0,14.0,5.1,0.4,2.04
18289.0,14.0,5.1,0.7,3.57
18299.0,14.0,5.11,0.6,3.06
18309.0,14.0,5.1,0.5,2.55
18319.0,14.0,5.1,0.4,2.04
18329.0,14.0,5.1,0.5,2.55
18339.0,14.0,5.11,0.4,2.04
18349.0,14.0,5.1,0.2,1.02
18359.0,14.0,5.11,0.5,2.55
18369.0,14.0,5.1,0.2,1.02
18379.0,14.0,5.1,0.2,1.02
18389.0,14.0,5.1,0.2,1.02
18399.0,14.0,5.1,0.6,3.06
18409.0,14.0,5.1,0.5,2.55
18419.0,14.0,5.1,0.4,2.04
18429.0,14.0,5.1,0.4,2.04
18439.0,14.0,5.1,0.2,1.02
18449.0,14.0,5.1,0.4,2.04
18459.0,14.0,5.1,0.5,2.55
18469.0,14.0,5.1,0.3,1.53
18479.0,14.0,5.1,0.3,1.53
18489.0,14.0,5.1,0.5,2.55
18499.0,14.0,5.1,0.4,2.04
18509.0,14.0,5.1,0.3,1.53
18519.0,14.0,5.1,0.5,2.55
18529.0,14.0,5.1,0.3,1.53
18539.0,14.0,5.1,0.2,1.02
18549.0,14.0,5.1,0.5,2.55
18559.0,14.0,5.1,0.4,2.04
18569.0,14.0,5.1,0.1,0.51
18579.0,14.0,5.1,0.3,1.53
18589.0,14.0,5.1,0.0,0.0
18599.0,14.0,5.1,0.5,2.55
18609.0,14.0,5.1,0.2,1.02
18619.0,14.0,5.1,0.2,1.02
18629.0,14.0,5.1,0.5,2.55
18639.0,14.0,5.1,0.4,2.04
18649.0,14.0,5.1,0.6,3.06
18659.0,14.0,5.1,0.1,0.51
18669.0,14.0,5.1,0.4,2.04
18679.0,14.0,5.1,0.5,2.55
18689.0,14.0,5.1,0.3,1.53
18699.0,14.0,5.1,0.2,1.02
18709.0,14.0,5.1,0.3,1.53
18719.0,14.0,5.11,0.4,2.04
18729.0,14.0,5.1,0.4,2.04
18739.0,14.0,5.1,0.6,3.06
18749.0,14.0,5.1,0.4,2.04
